principal,date,law,name,id,lawcontent,docno,amt_dollartwd
吳安芬,2025-05-28,勞動基準法第22條第2項,安轉盛企業有限公司,1045942924WZT,工資未全額直接給付勞工,新北府勞檢字第1144676408號,20000
 ,2025-05-28,勞動基準法第23條,林祐毅(即越夜月美咖啡館),1045942926WZT,未依規定置備工資清冊,新北府勞檢字第1144676580號,10000
 ,2025-05-28,勞動基準法第30條第6項,林祐毅(即越夜月美咖啡館),1045942927WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11446765801號,10000
蔡文耀,2025-05-28,勞動基準法第24條,雙印食品有限公司,1045942928WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144676621號,20000
張曉芳,2025-05-28,勞動基準法第36條,雲河科技有限公司,1045942929WZT,每七日中未有一日之休息作為例假,新北府勞檢字第1144676581號,40000
張曉芳,2025-05-28,勞動基準法第38條,雲河科技有限公司,1045942931WZT,未依規定給予特別休假,新北府勞檢字第11446765811號,40000
許文鏘,2025-05-29,勞動基準法第38條,裕信汽車股份有限公司,1046242582WZT,未依規定給予特別休假,新北府勞檢字第1144676607號,80000
 ,2025-05-29,勞動基準法第23條,林美秀(即金仙小吃店),1046242583WZT,未依規定置備工資清冊,新北府勞檢字第1144676432號,10000
 ,2025-05-29,勞動基準法第30條第6項,林美秀(即金仙小吃店),1046242584WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11446764321號,10000
蔡定國,2025-05-29,勞動基準法第38條,國洋機械工業有限公司,1046242585WZT,未依規定給予特別休假,新北府勞檢字第1144676831號,20000
邱博群,2025-05-29,勞動基準法第23條,森兆承實業有限公司,1046242586WZT,未依規定置備工資清冊,新北府勞檢字第1144676825號,20000
邱博群,2025-05-29,勞動基準法第30條第6項,森兆承實業有限公司,1046242587WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11446768251號,20000
邱博群,2025-05-29,勞動基準法第36條,森兆承實業有限公司,1046242588WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11446768252號,20000
陳俊逸,2025-05-29,勞動基準法第22條第2項,馡曄國際股份有限公司,1046242589WZT,工資未全額直接給付勞工,新北府勞檢字第1144676265號,40000
陳俊逸,2025-05-29,勞動基準法第24條,馡曄國際股份有限公司,1046242590WZT,延長工作時間未依規定加給工資,新北府勞檢字第11446762651號,40000
陳俊逸,2025-05-29,勞動基準法第34條第2項,馡曄國際股份有限公司,1046242591WZT,更換班次時未給予適當之休息時間,新北府勞檢字第11446762652號,40000
陳俊逸,2025-05-29,勞動基準法第36條,馡曄國際股份有限公司,1046242592WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11446762653號,40000
陳俊逸,2025-05-29,勞動基準法第39條,馡曄國際股份有限公司,1046242593WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11446762654號,40000
張錦文,2025-06-02,勞動基準法第38條,頌欣機械有限公司,1046716394WZT,未依規定給予特別休假,新北府勞檢字第1144676604號,40000
李安田,2023-03-14,勞動基準法第22條第2項,泰利實業股份有限公司,929008579WZT,工資未全額直接給付勞工,新北府勞檢字第1124656590號,40000
葉書含,2024-11-14,勞動基準法第24條,小驢駒小客車租賃有限公司,1017770918WZT,延長工作時間未依規定加給工資,新北府勞檢字第11346664361號,20000
黄文章,2025-06-03,勞動基準法第22條第2項,霹靂國際多媒體股份有限公司,1046864976WZT,工資未全額直接給付勞工,新北府勞檢字第1144676847號,20000
 ,2025-06-03,勞動基準法第22條第2項,侯國英（即桂渝企業社）,1046864977WZT,工資未全額直接給付勞工,新北府勞檢字第1144676757號,20000
 ,2025-06-03,勞動基準法第23條,羅靖耀(即醫莘堂中醫診所),1046864978WZT,未依規定置備工資清冊,新北府勞檢字第1144677026號,10000
 ,2025-06-03,勞動基準法第24條,羅靖耀(即醫莘堂中醫診所),1046864979WZT,延長工作時間未依規定加給工資,新北府勞檢字第11446770261號,10000
 ,2025-06-03,勞動基準法第32條第2項,羅靖耀(即醫莘堂中醫診所),1046864980WZT,延長工作時間超過法令規定,新北府勞檢字第11446770262號,10000
 ,2025-06-03,勞動基準法第23條,蔡宗淵,1046864984WZT,未依規定置備工資清冊,新北府勞檢字第1144677050號,10000
 ,2025-06-03,勞動基準法第30條第5項,蔡宗淵,1046865005WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第11446770501號,45000
吳嘉昭,2025-06-03,勞動基準法第32條第2項,南亞塑膠工業股份有限公司,1046865006WZT,延長工作時間超過法令規定,新北府勞檢字第1144676919號,50000
吳嘉昭,2025-06-03,勞動基準法第36條,南亞塑膠工業股份有限公司,1046865007WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11446769191號,50000
郭永宗,2025-06-03,勞動基準法第23條,良福公寓大廈管理維護股份有限公司,1046865008WZT,未依規定置備工資清冊,新北府勞檢字第1144677010號,40000
謝靖妤,2025-06-04,勞動基準法第23條,海景天下大樓公寓大廈管理委員會,1046865010WZT,未依規定置備工資清冊,新北府勞檢字第1144676892號,40000
林木發,2025-06-04,勞動基準法第24條,擷發室內裝修工程有限公司,1047017292WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144676876號,20000
林木發,2025-06-04,勞動基準法第32條第2項,擷發室內裝修工程有限公司,1047017293WZT,延長工作時間超過法令規定,新北府勞檢字第11446768761號,20000
林木發,2025-06-04,勞動基準法第39條,擷發室內裝修工程有限公司,1047017294WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11446768762號,20000
華蓉暄,2025-06-05,勞動基準法第24條,安順保全股份有限公司,1047017297WZT,延長工作時間未依規定加給工資,新北府勞檢字第11446773911號,20000
華蓉暄,2025-06-05,勞動基準法第39條,安順保全股份有限公司,1047017298WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11446773912號,20000
謝靖妤,2025-06-04,勞動基準法第24條,海景天下大樓公寓大廈管理委員會,1047017299WZT,延長工作時間未依規定加給工資,新北府勞檢字第11446768921號,20000
謝靖妤,2025-06-04,勞動基準法第32條第2項,海景天下大樓公寓大廈管理委員會,1047017300WZT,延長工作時間超過法令規定,新北府勞檢字第11446768922號,40000
陳詩晴,2025-06-04,勞動基準法第30條第5項,鑫龍科技工程有限公司,1047017301WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第1144676835號,45000
 ,2025-06-05,勞動基準法第22條第2項,陳奕文(即土城耀勝藥局),1047017302WZT,工資未全額直接給付勞工,新北府勞檢字第1144677449號,20000
 ,2025-06-05,勞動基準法第23條,陳奕文(即土城耀勝藥局),1047017303WZT,未依規定置備工資清冊,新北府勞檢字第11446774491號,20000
 ,2025-06-05,勞動基準法第24條,徐立慧(即新北市私立福華幼兒園),1047017304WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144677370號,20000
陳冠博,2024-09-11,勞動基準法第22條第2項,綠國際企業有限公司,1009408307WZT,工資未全額直接給付勞工,新北府勞檢字第1134659663號,20000
黄俊賢,2025-06-05,勞動基準法第22條第2項,元記實業股份有限公司,1047172896WZT,工資未全額直接給付勞工,新北府勞檢字第1144677012號,20000
黄信德,2025-06-05,勞動基準法第23條,永康府城有限公司,1047172897WZT,未依規定置備工資清冊,新北府勞檢字第1144677587號,20000
黄信德,2025-06-05,勞動基準法第36條,永康府城有限公司,1047172898WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11446775871號,20000
利政南,2025-06-05,勞動基準法第38條,新北市私立樹人高級家事商業職業學校,1047172899WZT,未依規定給予特別休假,新北府勞檢字第1144677545號,20000
利政南,2025-06-05,勞動基準法第39條,新北市私立樹人高級家事商業職業學校,1047172900WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11446775451號,20000
鍾嘉村,2025-06-05,勞動基準法第30條第6項,北基國際股份有限公司,1047172902WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1144677547號,48000
謝聰平,2025-06-05,勞動基準法第23條,盈和聚有限公司,1047172903WZT,未依規定置備工資清冊,新北府勞檢字第1144677543號,40000
謝聰平,2025-06-05,勞動基準法第30條第6項,盈和聚有限公司,1047172904WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11446775431號,40000
李月嬌,2025-06-05,勞動基準法第36條,高權起重工程有限公司,1047172905WZT,每七日中未有一日之休息作為例假,新北府勞檢字第1144677551號,20000
白振皇,2025-06-05,勞動基準法第22條第2項,紀泰電線電纜股份有限公司,1047172906WZT,工資未全額直接給付勞工,新北府勞檢字第1144677515號,20000
蘇浩,2025-06-06,勞動基準法第38條,誠邦食品股份有限公司,1047327067WZT,未依規定給予特別休假,新北府勞檢字第1144677733號,40000
黄彥仕,2025-06-06,勞動基準法第23條,福閣實業有限公司,1047327068WZT,未依規定置備工資清冊,新北府勞檢字第1144677206號,20000
黄俊益,2025-06-06,勞動基準法第24條,麗汝齒股份有限公司,1047327077WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144677550號,20000
莊碩鴻,2025-06-06,勞動基準法第22條第2項,台業公寓大廈管理維護股份有限公司,1047327078WZT,工資未全額直接給付勞工,新北府勞檢字第1144677369號,40000
蘇靖媛,2025-06-09,勞動基準法第56條第2項,勢紘股份有限公司,1047750669WZT,未足額提撥勞工退休準備金,新北府勞業字第1141097297號,100000
陳潤秋,2025-06-09,勞動基準法第22條第2項,新北市政府衛生局,1047750707WZT,工資未全額直接給付勞工,新北府勞檢字第1144677813號,10000
魏士嘉,2025-06-09,勞動基準法第24條,菘啟工業股份有限公司,1047750709WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144678001號,20000
魏士嘉,2025-06-09,勞動基準法第32條第2項,菘啟工業股份有限公司,1047750710WZT,延長工作時間超過法令規定,新北府勞檢字第11446780011號,20000
魏士嘉,2025-06-09,勞動基準法第36條,菘啟工業股份有限公司,1047750711WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11446780012號,20000
魏士嘉,2025-06-09,勞動基準法第38條,菘啟工業股份有限公司,1047750712WZT,未依規定給予特別休假,新北府勞檢字第11446780013號,20000
黄志盛,2025-06-09,勞動基準法第32條第2項,榮藝科技有限公司,1047750713WZT,延長工作時間超過法令規定,新北府勞檢字第1144677732號,20000
陳聖賢,2025-06-09,勞動基準法第22條第2項,漢特威有限公司,1047750723WZT,工資未全額直接給付勞工,新北府勞檢字第1144677372號,20000
陳聖賢,2025-06-09,勞動基準法第30條第6項,漢特威有限公司,1047750724WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11446773721號,40000
 ,2025-06-10,勞動基準法第24條,林沛筠(即沛筠美容工作室),1047750725WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144678136號,20000
廖苡辰,2024-04-09,勞動基準法第32條第2項,鉅淇生技有限公司,984687211WZT,延長工作時間超過法令規定,新北府勞檢字第11346399691號,20000
 ,2025-06-11,勞動基準法第24條,蔡明璋(即洁利專業手工洗車坊),1047902268WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144678081號,10000
 ,2025-06-11,勞動基準法第36條,蔡明璋(即洁利專業手工洗車坊),1047902269WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11446780811號,10000
陳正賢,2025-06-11,勞動基準法第23條,奐鑫清潔工程有限公司,1047902270WZT,未依規定置備工資清冊,新北府勞檢字第1144678087號,10000
 ,2025-06-11,勞動基準法第24條,黄蘇琅琅(即新北市私立大龍港汽車駕駛人訓練班),1047902275WZT,延長工作時間未依規定加給工資,新北府勞檢字第1144677934號,20000
吳玲玲,2025-06-11,勞動基準法第22條第2項,馥森敘事規劃股份有限公司,1048055584WZT,工資未全額直接給付勞工,新北府勞檢字第1144678232號,40000
 ,2025-06-12,勞動基準法第23條,顏呈斌(即童年福隆便當小吃店),1048055587WZT,未依規定置備工資清冊,新北府勞檢字第1144678710號,10000
 ,2025-06-12,勞動基準法第30條第5項,顏呈斌(即童年福隆便當小吃店),1048055588WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第11446787101號,45000
吳坤風,2025-06-12,勞動基準法第24條,仁和宮,1048209376WZT,延長工作時間未依規定加給工資,新北府勞檢字第11446785561號,10000
吳坤風,2025-06-12,勞動基準法第32條第2項,仁和宮,1048209378WZT,延長工作時間超過法令規定,新北府勞檢字第11446785562號,10000
吳坤風,2025-06-12,勞動基準法第39條,仁和宮,1048209379WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11446785563號,10000
張詠誠,2025-06-12,勞動基準法第30條第6項,康成生醫科技股份有限公司,1048209380WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1144678134號,20000
黄振明,2025-06-12,勞動基準法第22條第2項,台灣普特絲有限公司,1048209382WZT,工資未全額直接給付勞工,新北府勞檢字第1144678135號,20000
